"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
91,180,11.09,0.0,Tamara CLARK,09 JAN 1999,USA,1sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1180
92,180,11.09,2.0,Ángela Gabriela TENORIO,27 JAN 1996,ECU,1,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1180
93,180,11.09,0.0,Audrey LEDUC,09 MAR 1999,CAN,1h2,"Complexe Sportif Claude-Robillard, Montréal (CAN)",28 JUN 2024,1180
94,180,11.09,1.0,Shashalee FORBES,10 MAY 1996,JAM,3sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1180
95,180,11.09,1.6,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,1h1,"Stade de Luxembourg, Luxembourg (LUX)",29 JUN 2024,1180
96,180,11.09,-2.0,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,2,"Stade Charléty, Paris (FRA)",07 JUL 2024,1192
97,180,11.09,0.2,Gina LÜCKENKEMPER,21 NOV 1996,GER,4sf3,"Stade de France, Paris (FRA)",03 AUG 2024,1180
98,180,11.09,1.0,Jenna PRANDINI,20 NOV 1992,USA,2,"Olympiastadion, Berlin (GER)",01 SEP 2024,1180
99,180,11.09,0.1,Tia CLAYTON,17 AUG 2004,JAM,6,"Letzigrund, Zürich (SUI)",05 SEP 2024,1180
0,201,11.1,1.6,Torrie LEWIS,08 JAN 2005,AUS,1f1,"AIS Athletics Track, Canberra (AUS)",27 JAN 2024,1178
1,201,11.1,1.6,Kaila JACKSON,30 JUN 2004,USA,2f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1178
2,201,11.1,0.5,Celera BARNES,02 DEC 1998,USA,3f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1178
3,201,11.1,0.0,Vitoria Cristina ROSA,12 JAN 1996,BRA,1h1,"Centro de Atletismo Professor Oswaldo Terra, Sao Bernardo do Campo (BRA)",20 APR 2024,1178
4,201,11.1,0.3,Dennisha PAGE,,USA,4,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1178
5,201,11.1,1.2,Camryn DICKSON,19 JUN 2004,USA,4h3,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1178
6,201,11.1,0.0,Candace HILL,11 FEB 1999,USA,2sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1178
7,201,11.1,2.0,Maria Isabel PÉREZ,01 MAR 1993,ESP,2,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1178
8,201,11.1,1.5,Boglárka TAKÁCS,28 AUG 2001,HUN,3h3,"Stade de France, Paris (FRA)",02 AUG 2024,1178
9,201,11.1,1.2,Imani LANSIQUOT,17 DEC 1997,GBR,3h4,"Stade de France, Paris (FRA)",02 AUG 2024,1178
10,201,11.1,0.8,Rani ROSIUS,25 APR 2000,BEL,4h8,"Stade de France, Paris (FRA)",02 AUG 2024,1178
11,201,11.1,0.1,Dina ASHER-SMITH,04 DEC 1995,GBR,5sf1,"Stade de France, Paris (FRA)",03 AUG 2024,1178
12,201,11.1,-0.1,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,3sf2,"Stade de France, Paris (FRA)",03 AUG 2024,1178
13,201,11.1,0.2,Audrey LEDUC,09 MAR 1999,CAN,5sf3,"Stade de France, Paris (FRA)",03 AUG 2024,1178
14,201,11.1,-0.4,Tia CLAYTON,17 AUG 2004,JAM,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",22 AUG 2024,1180
15,216,11.11,0.5,Dennisha PAGE,,USA,1f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1176
16,216,11.11,1.4,Shashalee FORBES,10 MAY 1996,JAM,1f1,"National Stadium, Kingston (JAM)",25 MAY 2024,1176
17,216,11.11,0.7,Boglárka TAKÁCS,28 AUG 2001,HUN,1,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1176
18,216,11.11,1.5,Jasmine ABRAMS,14 MAR 1994,GUY,1,"National Track and Field Centre, Leonora (GUY)",15 JUN 2024,1176
19,216,11.11,0.7,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,1,"Stade Naimette-Xhovémont, Liège (BEL)",19 JUN 2024,1176
20,216,11.11,0.9,Candace HILL,11 FEB 1999,USA,4h3,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1176
21,216,11.11,-1.0,Ewa SWOBODA,26 JUL 1997,POL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",27 JUN 2024,1182
22,216,11.11,1.6,Chloé GALET,30 AUG 2001,FRA,2h1,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1176
23,216,11.11,-0.1,Daryll NEITA,29 AUG 1996,GBR,1sf1,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1176
24,216,11.11,1.5,Karolína MAŇASOVÁ,26 NOV 2003,CZE,4h3,"Stade de France, Paris (FRA)",02 AUG 2024,1176
25,216,11.11,0.1,Daryll NEITA,29 AUG 1996,GBR,7,"Letzigrund, Zürich (SUI)",05 SEP 2024,1176
26,227,11.12,1.1,Tia CLAYTON,17 AUG 2004,JAM,1f1,"National Stadium, Kingston (JAM)",16 MAR 2024,1174
27,227,11.12,1.6,Rosemary CHUKWUMA,05 DEC 2001,NGR,3f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1174
28,227,11.12,1.7,Amy HUNT,15 MAY 2002,GBR,2f1,"National Training Center, Clermont, FL (USA)",20 APR 2024,1174
29,227,11.12,0.2,Rosemary CHUKWUMA,05 DEC 2001,NGR,1f4,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1174
30,227,11.12,1.1,Kemba NELSON,23 FEB 2000,JAM,3f1,"National Stadium, Kingston (JAM)",11 MAY 2024,1174
31,227,11.12,0.9,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,2,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1174
32,227,11.12,1.9,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,1h1,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1174
33,227,11.12,1.4,Zaynab DOSSO,12 SEP 1999,ITA,1h2,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1174
34,227,11.12,1.3,Salomé KORA,08 JUN 1994,SUI,1f1,"Stadion Schützenmatte, Basel (SUI)",20 MAY 2024,1174
35,227,11.12,0.3,Dennisha PAGE,,USA,1h2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1174
36,227,11.12,1.2,Odell FRYE,,USA,5h3,"John McDonnell Field, Fayetteville, AR (USA)",25 MAY 2024,1174
37,227,11.12,0.8,Anavia BATTLE,28 MAR 1999,USA,9,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1174
38,227,11.12,0.4,Celera BARNES,02 DEC 1998,USA,5sf1,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1174
39,227,11.12,0.5,Natasha MORRISON,17 NOV 1992,JAM,1h3,"National Stadium, Kingston (JAM)",27 JUN 2024,1174
40,227,11.12,1.5,Krystal SLOLEY,24 APR 2002,JAM,2h4,"National Stadium, Kingston (JAM)",27 JUN 2024,1174
41,227,11.12,1.1,Imani LANSIQUOT,17 DEC 1997,GBR,1,"Olympic Stadium, London (GBR)",20 JUL 2024,1174
42,227,11.12,-1.3,Kemba NELSON,23 FEB 2000,JAM,1f1,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1181
43,227,11.12,0.8,Gladymar TORRES,26 MAR 2003,PUR,5h8,"Stade de France, Paris (FRA)",02 AUG 2024,1174
44,245,11.13,0.8,Zoe HOBBS,11 SEP 1997,NZL,1,"Newtown Park Stadium, Wellington (NZL)",15 MAR 2024,1172
45,245,11.13,1.0,Tia CLAYTON,17 AUG 2004,JAM,1h3,"National Stadium, Kingston (JAM)",16 MAR 2024,1172
46,245,11.13,1.6,Alyssa COLBERT,28 FEB 2003,USA,1,"Mike A. Myers Stadium, Austin, TX (USA)",30 MAR 2024,1172
47,245,11.13,1.1,Kiara PARKER,28 OCT 1996,USA,2f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1172
48,245,11.13,2.0,Amy HUNT,15 MAY 2002,GBR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1172
49,245,11.13,0.6,Kiley ROBBINS,31 JUL 2002,USA,3f1,"Notre Dame HS, Sherman Oaks, CA (USA)",07 JUN 2024,1172
50,245,11.13,0.8,Alexis BROWN,16 JUL 2004,USA,1h2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1172
51,245,11.13,0.7,Amy HUNT,15 MAY 2002,GBR,3sf1,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1172
52,245,11.13,0.4,Abby STEINER,24 NOV 1999,USA,5h1,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1172
53,245,11.13,1.0,Marie-Josée TA LOU-SMITH,18 NOV 1988,CIV,1h1,"Stade Omnisport de JAPOMA, Douala (CMR)",21 JUN 2024,1172
54,245,11.13,-0.7,Gémima JOSEPH,17 OCT 2001,FRA,1f1,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1176
55,245,11.13,1.5,Tina CLAYTON,17 AUG 2004,JAM,3h4,"National Stadium, Kingston (JAM)",27 JUN 2024,1172
56,245,11.13,1.2,Thieanna Lee TERRELONGE,17 OCT 2007,JAM,1,"National Stadium, Kingston (JAM)",28 JUN 2024,1172
57,245,11.13,1.2,Zoe HOBBS,11 SEP 1997,NZL,f2,"Stade de Luxembourg, Luxembourg (LUX)",29 JUN 2024,1172
58,245,11.13,0.7,Rhasidat ADELEKE,29 AUG 2002,IRL,1,"Morton Stadium, Santry, Dublin (IRL)",30 JUN 2024,1172
59,245,11.13,-0.9,Favour OFILI,31 DEC 2002,NGR,1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1177
60,245,11.13,1.5,Gémima JOSEPH,17 OCT 2001,FRA,5h3,"Stade de France, Paris (FRA)",02 AUG 2024,1172
61,245,11.13,-0.1,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,4sf2,"Stade de France, Paris (FRA)",03 AUG 2024,1172
62,245,11.13,0.2,Zoe HOBBS,11 SEP 1997,NZL,6sf3,"Stade de France, Paris (FRA)",03 AUG 2024,1172
63,245,11.13,-0.7,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1,"Sports Park Mladost, Zagreb (CRO)",08 SEP 2024,1176
64,265,11.14,0.1,Dajaz DEFRAND,16 OCT 2003,USA,1f1,"Sam Bailey Track Stadium, Tuscaloosa, AL (USA)",06 APR 2024,1169
65,265,11.14,0.5,Mikiah BRISCO,14 JUL 1996,USA,4f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1169
66,265,11.14,-0.4,Morolake AKINOSUN,17 MAY 1994,USA,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1171
67,265,11.14,0.3,Tima GODBLESS,14 JUL 2004,NGR,5,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1169
68,265,11.14,1.0,Gémima JOSEPH,17 OCT 2001,FRA,1h3,"Stade L. Achille, Fort-de-France (FRA)",18 MAY 2024,1169
69,265,11.14,0.9,Gina LÜCKENKEMPER,21 NOV 1996,GER,1h1,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1169
70,265,11.14,1.0,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1h2,"Paul-Greifzu-Stadion, Dessau (GER)",24 MAY 2024,1169
71,265,11.14,-0.1,Joyasia SMITH,04 AUG 2004,USA,4sf2,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1169
72,265,11.14,0.7,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,2,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1169
73,265,11.14,0.8,Morolake AKINOSUN,17 MAY 1994,USA,3,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1169
74,265,11.14,1.1,Alexis BROWN,16 JUL 2004,USA,1f2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1169
75,265,11.14,0.7,Jacqueline MADOGO,14 APR 2000,CAN,2,"Foote Field, Edmonton (CAN)",13 JUN 2024,1169
76,265,11.14,0.0,Morolake AKINOSUN,17 MAY 1994,USA,3sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1169
77,265,11.14,0.0,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1169
78,265,11.14,2.0,Lorène Dorcas BAZOLO,04 MAY 1983,POR,3,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1169
79,265,11.14,-0.3,Kemba NELSON,23 FEB 2000,JAM,5,"National Stadium, Kingston (JAM)",28 JUN 2024,1170
80,265,11.14,-0.3,Alana REID,20 JAN 2005,JAM,6,"National Stadium, Kingston (JAM)",28 JUN 2024,1170
81,265,11.14,1.3,Chloé GALET,30 AUG 2001,FRA,2,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1169
82,265,11.14,-1.1,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1175
83,265,11.14,0.2,Kemba NELSON,23 FEB 2000,JAM,1h2,"Stade Jean Jacoby, Schifflange (LUX)",21 JUL 2024,1169
84,265,11.14,0.1,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,2h1,"Stade de France, Paris (FRA)",02 AUG 2024,1169
85,265,11.14,0.2,Yuliya KARAVAYEVA,23 NOV 2000,RUS,1,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1169
86,265,11.14,1.4,Shashalee FORBES,10 MAY 1996,JAM,1f1,"Ryavallen, Borås (SWE)",21 AUG 2024,1169
87,265,11.14,0.1,Mujinga KAMBUNDJI,17 JUN 1992,SUI,8,"Letzigrund, Zürich (SUI)",05 SEP 2024,1169
88,265,11.14,0.5,Mujinga KAMBUNDJI,17 JUN 1992,SUI,2f1,"Stadio Comunale, Bellinzona (SUI)",09 SEP 2024,1169
89,265,11.14,0.2,Daryll NEITA,29 AUG 1996,GBR,4,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1169
90,265,11.14,0.1,Candace HILL,11 FEB 1999,USA,3,"Icahn Stadium, New York, NY (USA)",26 SEP 2024,1169
91,292,11.15,1.2,Kemba NELSON,23 FEB 2000,JAM,5f1,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1167
92,292,11.15,-0.2,Jahniya BOWERS,05 MAY 2001,USA,1f2,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1168
93,292,11.15,1.7,Rebekka HAASE,02 JAN 1993,GER,1h2,"National Training Center, Clermont, FL (USA)",20 APR 2024,1167
94,292,11.15,0.2,Joyasia SMITH,04 AUG 2004,USA,1,"Park West Ath. Complex, San Antonio, TX (USA)",10 MAY 2024,1167
95,292,11.15,0.3,JaMeesia FORD,26 JAN 2005,USA,2h1,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1167
96,292,11.15,1.1,Gémima JOSEPH,17 OCT 2001,FRA,4f1,"National Stadium, Kingston (JAM)",11 MAY 2024,1167
97,292,11.15,-0.3,Dajaz DEFRAND,16 OCT 2003,USA,1h1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1168
98,292,11.15,0.7,Salomé KORA,08 JUN 1994,SUI,1f2,"Sportanlage Neudorf, St. Gallen (SUI)",25 MAY 2024,1167
99,292,11.15,-0.8,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1171
0,292,11.15,1.1,Cambrea STURGIS,27 MAR 1999,USA,2f2,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1167
1,292,11.15,0.7,Amy HUNT,15 MAY 2002,GBR,7,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1167
2,292,11.15,0.7,Mujinga KAMBUNDJI,17 JUN 1992,SUI,8,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1167
3,292,11.15,0.8,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1f7,"National Stadium, Kingston (JAM)",15 JUN 2024,1167
4,292,11.15,1.6,Joella LLOYD,12 APR 2002,ANT,1,"The Bahamas National Stadium, Nassau (BAH)",16 JUN 2024,1167
5,292,11.15,0.9,Javianne OLIVER,26 DEC 1994,USA,5h3,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1167
6,292,11.15,0.0,Mckenzie LONG,11 JUL 2000,USA,4sf2,"Hayward Field, Eugene, OR (USA)",22 JUN 2024,1167
7,292,11.15,0.2,Salomé KORA,08 JUN 1994,SUI,2,"Stadion Deutweg, Winterthur (SUI)",28 JUN 2024,1167
8,292,11.15,-0.3,Briana WILLIAMS,21 MAR 2002,JAM,7,"National Stadium, Kingston (JAM)",28 JUN 2024,1168
9,292,11.15,1.0,Briana WILLIAMS,21 MAR 2002,JAM,4sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1167
10,292,11.15,1.3,Orlann OLIERE OMBISSA-DZANGUE,26 MAY 1991,FRA,3,"Stade Josette et Roger Mikulak, Angers (FRA)",29 JUN 2024,1167
11,292,11.15,-0.5,Krystal SLOLEY,24 APR 2002,JAM,3,"Bregyó Athletic Center, Székesfehérvár (HUN)",09 JUL 2024,1170
12,292,11.15,-1.0,Zoe HOBBS,11 SEP 1997,NZL,6,"Stade Louis II, Monaco (MON)",12 JUL 2024,1173
13,292,11.15,-1.1,Ackera NUGENT,29 APR 2002,JAM,1h1,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1173
14,292,11.15,-1.1,Kemba NELSON,23 FEB 2000,JAM,2h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1173
15,292,11.15,-0.4,Twanisha TERRY,24 JAN 1999,USA,1h6,"Stade de France, Paris (FRA)",02 AUG 2024,1169
16,317,11.16,1.0,Shashalee FORBES,10 MAY 1996,JAM,2h3,"National Stadium, Kingston (JAM)",16 MAR 2024,1165
17,317,11.16,1.3,Jada BAYLARK,17 OCT 1997,USA,1f5,"Percy Beard Track, Gainesville, FL (USA)",13 APR 2024,1165
18,317,11.16,1.9,Cambrea STURGIS,27 MAR 1999,USA,3f1,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1165
19,317,11.16,1.9,Kiara PARKER,28 OCT 1996,USA,4f1,"National Training Center, Clermont, FL (USA)",11 MAY 2024,1165
20,317,11.16,0.3,Jahniya BOWERS,05 MAY 2001,USA,6,"Percy Beard Track, Gainesville, FL (USA)",11 MAY 2024,1165
21,317,11.16,1.4,Leah BERTRAND,26 JUL 2002,TTO,1,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",12 MAY 2024,1165
22,317,11.16,0.9,Michelle-Lee AHYE,10 APR 1992,TTO,3,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1165
23,317,11.16,0.2,Leah BERTRAND,26 JUL 2002,TTO,2h6,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1165
24,317,11.16,-0.8,Marie-Josée TA LOU-SMITH,18 NOV 1988,CIV,2,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1169
25,317,11.16,0.7,Rosemary CHUKWUMA,05 DEC 2001,NGR,3sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1165
26,317,11.16,2.0,Boglárka TAKÁCS,28 AUG 2001,HUN,3sf3,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1165
27,317,11.16,0.0,Favour OFILI,31 DEC 2002,NGR,1sf2,"Samuel Ogbemudia Stadium, Benin City (NGR)",16 JUN 2024,1165
28,317,11.16,0.0,Maia MCCOY,09 DEC 1996,LBR,2,"Stade Omnisport de JAPOMA, Douala (CMR)",22 JUN 2024,1165
29,317,11.16,2.0,Aimara NAZARENO,30 NOV 2001,ECU,4,"Pista atletismo Fuente de la Niña, Guadalajara (ESP)",23 JUN 2024,1165
30,317,11.16,0.5,Kemba NELSON,23 FEB 2000,JAM,2h3,"National Stadium, Kingston (JAM)",27 JUN 2024,1165
31,317,11.16,1.5,Natasha MORRISON,17 NOV 1992,JAM,3sf1,"National Stadium, Kingston (JAM)",28 JUN 2024,1165
32,317,11.16,1.0,Alana REID,20 JAN 2005,JAM,5sf2,"National Stadium, Kingston (JAM)",28 JUN 2024,1165
33,317,11.16,-0.2,Gina LÜCKENKEMPER,21 NOV 1996,GER,1sf1,"Eintracht-Stadion, Braunschweig (GER)",29 JUN 2024,1166
34,317,11.16,-2.0,Ewa SWOBODA,26 JUL 1997,POL,3,"Stade Charléty, Paris (FRA)",07 JUL 2024,1177
35,317,11.16,0.2,Patrizia VAN DER WEKEN,12 NOV 1999,LUX,5,"Boudewijnstadion, Bruxelles (BEL)",13 SEP 2024,1165
36,337,11.17,-1.5,Rebekka HAASE,02 JAN 1993,GER,1,"McArthur Stadium, Potchefstroom (RSA)",06 FEB 2024,1172
37,337,11.17,0.5,Jadyn MAYS,02 APR 2002,USA,2f8,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1163
38,337,11.17,2.0,Boglárka TAKÁCS,28 AUG 2001,HUN,5,"Suhaim bin Hamad Stadium, Doha (QAT)",10 MAY 2024,1163
39,337,11.17,-0.3,Zoe HOBBS,11 SEP 1997,NZL,1,"National Stadium, Tokyo (JPN)",19 MAY 2024,1164
40,337,11.17,1.4,Rebekka HAASE,02 JAN 1993,GER,1f1,"Stadion Manfort, Leverkusen (GER)",25 MAY 2024,1163
41,337,11.17,0.8,Audrey LEDUC,09 MAR 1999,CAN,4,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1163
42,337,11.17,1.3,Tina CLAYTON,17 AUG 2004,JAM,4,"National Stadium, Kingston (JAM)",01 JUN 2024,1163
43,337,11.17,1.5,Leah BERTRAND,26 JUL 2002,TTO,2sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1163
44,337,11.17,1.5,Cambrea STURGIS,27 MAR 1999,USA,1h1,"Emory Woodruff Physical Education Center, Atlanta, GA (USA)",08 JUN 2024,1163
45,337,11.17,2.0,Karolína MAŇASOVÁ,26 NOV 2003,CZE,4sf3,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1163
46,337,11.17,0.4,Zoe HOBBS,11 SEP 1997,NZL,1,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",20 JUN 2024,1163
47,337,11.17,0.4,English GARDNER,22 APR 1992,USA,6h1,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1163
48,337,11.17,1.0,Zaynab DOSSO,12 SEP 1999,ITA,1f2,"Campo Sportivo G. Draghicchio, Trieste (ITA)",22 JUN 2024,1163
49,337,11.17,-0.9,Ackera NUGENT,29 APR 2002,JAM,2,"Billy J. Murphy Track and Field Complex, Memphis, TN (USA)",12 JUL 2024,1168
50,337,11.17,0.5,Jodean WILLIAMS,11 NOV 1993,JAM,1f2,"Sportcentrum Wembley, Kortrijk (BEL)",13 JUL 2024,1163
51,337,11.17,-1.1,Salomé KORA,08 JUN 1994,SUI,3h1,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1169
52,337,11.17,0.0,Zoe HOBBS,11 SEP 1997,NZL,1f2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1163
53,337,11.17,1.2,Maboundou KONÉ,16 MAY 1997,CIV,4h4,"Stade de France, Paris (FRA)",02 AUG 2024,1163
54,337,11.17,0.0,Alana REID,20 JAN 2005,JAM,1,"Estadio Atlético de la VIDENA, Lima (PER)",28 AUG 2024,1163
55,337,11.17,0.5,Shashalee FORBES,10 MAY 1996,JAM,1,"Stadio Quercia, Rovereto (ITA)",31 AUG 2024,1163
56,337,11.17,0.1,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,9,"Letzigrund, Zürich (SUI)",05 SEP 2024,1163
57,358,11.18,1.3,Maria Isabel PÉREZ,01 MAR 1993,ESP,1,"Estadi Joan Serrahima, Barcelona (ESP)",19 MAY 2024,1161
58,358,11.18,0.7,Zaynab DOSSO,12 SEP 1999,ITA,3,"Mestský Stadion, Ostrava (CZE)",28 MAY 2024,1161
59,358,11.18,-0.8,Brittany BROWN,18 APR 1995,USA,3,"Olympiastadion, Stockholm (SWE)",02 JUN 2024,1165
60,358,11.18,1.5,Iyana GRAY,27 FEB 2003,USA,3sf1,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1161
61,358,11.18,0.7,Thelma DAVIES,08 MAY 2000,LBR,4sf2,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1161
62,358,11.18,0.0,Alyssa COLBERT,28 FEB 2003,USA,3sf3,"Hayward Field, Eugene, OR (USA)",06 JUN 2024,1161
63,358,11.18,0.1,Aminatou SEYNI,24 OCT 1996,NIG,1f1,"Stade Philippides, Montpellier (FRA)",08 JUN 2024,1161
64,358,11.18,-2.1,Favour OFILI,31 DEC 2002,NGR,1,"Icahn Stadium, New York, NY (USA)",09 JUN 2024,1173
65,358,11.18,-3.0,Audrey LEDUC,09 MAR 1999,CAN,1h1,"Foote Field, Edmonton (CAN)",13 JUN 2024,1179
66,358,11.18,0.9,Alyssa COLBERT,28 FEB 2003,USA,6h3,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1161
67,358,11.18,-0.2,Ana Carolina AZEVEDO,19 MAY 1998,BRA,1,"Centro de Treinamento Paralímpico Brasileiro, São Paulo (BRA)",27 JUN 2024,1162
68,358,11.18,0.3,Leah BERTRAND,26 JUL 2002,TTO,1,"Hasely Crawford Stadium, Port-of-Spain (TTO)",29 JUN 2024,1161
69,358,11.18,0.9,Leah BERTRAND,26 JUL 2002,TTO,3,"Percy Beard Track, Gainesville, FL (USA)",19 JUL 2024,1161
70,358,11.18,1.0,Gémima JOSEPH,17 OCT 2001,FRA,3,"Olympiastadion, Berlin (GER)",01 SEP 2024,1161
71,372,11.19,0.2,Olayinka OLAJIDE,28 OCT 2002,NGR,1,"Stephen Keshi Stadium, Asaba (NGR)",18 FEB 2024,1159
72,372,11.19,0.3,Adaejah HODGE,21 MAR 2006,IVB,1f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1159
73,372,11.19,-0.9,Melissa JEFFERSON,21 FEB 2001,USA,1f2,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1164
74,372,11.19,1.1,Joyasia SMITH,04 AUG 2004,USA,1f1,"Morris Williams T&F Stadium, Durham, NC (USA)",13 APR 2024,1159
75,372,11.19,-0.4,Jadyn MAYS,02 APR 2002,USA,2f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1161
76,372,11.19,-0.8,Thelma DAVIES,08 MAY 2000,USA,1h2,"Percy Beard Track, Gainesville, FL (USA)",10 MAY 2024,1163
77,372,11.19,0.1,Jassani CARTER,04 NOV 2003,USA,2,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1159
78,372,11.19,1.9,Michelle-Lee AHYE,10 APR 1992,TTO,2h1,"Centro Sportivo Fontanassa, Savona (ITA)",15 MAY 2024,1159
