"",Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Venue,Date,Results Score
6,1298,23.41,1.6,Nicole YEARGIN,11 AUG 1997,GBR,1f6,"Tom Tellez Track, Houston, TX (USA)",14 MAR 2024,1094
7,1298,23.41,1.4,Zahria ALLERS-LIBURD,06 MAR 2002,SKN,2f1,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",15 MAR 2024,1094
8,1298,23.41,0.0,Tamzin THOMAS,06 OCT 1997,RSA,3,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",20 APR 2024,1094
9,1298,23.41,1.1,Shirley NEKHUBUI,31 JUL 2000,RSA,1sf1,"Msunduzi Athletics Stadium, Pietermaritzburg (RSA)",20 APR 2024,1094
10,1298,23.41,0.0,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,6f3,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1094
11,1298,23.41,0.9,Brianna WHITE,09 JUN 2002,USA,3f9,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",27 APR 2024,1094
12,1298,23.41,1.1,Lisa NIPPGEN,02 APR 1997,GER,1f4,"Stadion, Bönnigheim (GER)",09 MAY 2024,1094
13,1298,23.41,0.2,Madison WHYTE,17 OCT 2004,USA,1h1,"Potts Field, Boulder, CO (USA)",10 MAY 2024,1094
14,1298,23.41,0.8,Odell FRYE,,USA,2h4,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",10 MAY 2024,1094
15,1298,23.41,0.1,Anna BONGIORNI,15 SEP 1993,ITA,1f1,"Campo Scuola Moreno Martini, Lucca (ITA)",12 MAY 2024,1094
16,1298,23.41,0.1,Lorraine MARTINS,04 APR 2000,BRA,5f2,"Tsirio Stadium, Limassol (CYP)",17 MAY 2024,1094
17,1298,23.41,-0.2,Delphine NKANSA,21 SEP 2001,BEL,1f1,"Stade Philippe Mahut, Fontainebleau (FRA)",17 MAY 2024,1095
18,1298,23.41,-1.3,Renee REGIS,02 SEP 2005,GBR,1f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",23 JUN 2024,1101
19,1298,23.41,0.7,Iris CALIGIURI,01 JUL 2003,SUI,5,"Stadion Deutweg, Winterthur (SUI)",29 JUN 2024,1094
20,1298,23.41,1.0,Geolyna DOWDYE,23 JUN 2006,ANT,1,"YASCO Sports Complex, St. John's (ANT)",30 JUN 2024,1094
21,1298,23.41,-0.4,Lynna IRBY-JACKSON,06 DEC 1998,USA,6f2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1096
22,1298,23.41,0.0,Rani VINCKE,01 MAR 2000,BEL,3f1,"Stedelijke Atletiekpiste, Ninove (BEL)",20 JUL 2024,1094
23,1324,23.42,,Hannah DOUGLAS,2002,USA,1f6,"Sports Performance Center, Lubbock, TX (USA) (i)",20 JAN 2024,1137
24,1324,23.42,,Aniyah BIGAM,2004,USA,1f1,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1137
25,1324,23.42,,Success UMUKORO,09 JAN 2001,NGR,1f1,"Ahearn Field House, Manhattan, KS (USA) (i)",03 FEB 2024,1137
26,1324,23.42,-0.1,Olayinka OLAJIDE,28 OCT 2002,NGR,1,"MKO Abiola National Stadium, Abuja (NGR)",03 FEB 2024,1093
27,1324,23.42,1.8,Kyra CONSTANTINE,01 AUG 1998,CAN,2f7,"Tom Tellez Track, Houston, TX (USA)",14 MAR 2024,1093
28,1324,23.42,1.1,Quincy PENN,06 SEP 2005,BAH,1f5,"UCF Soccer and Track Complex, Orlando, FL (USA)",15 MAR 2024,1093
29,1324,23.42,1.4,Ella CONNOLLY,13 JUL 2000,AUS,1h3,"SOPAC, Sydney (AUS)",17 MAR 2024,1093
30,1324,23.42,-4.1,Gina Mariam BASS BITTAYE,03 MAY 1995,GAM,1sf1,"University of Ghana Sports Stadium, Accra (GHA)",21 MAR 2024,1117
31,1324,23.42,-2.6,Natacha NGOYE,15 AUG 1993,CGO,3,"University of Ghana Sports Stadium, Accra (GHA)",22 MAR 2024,1108
32,1324,23.42,1.2,Kaili BOTJE,30 AUG 2006,RSA,3,"Pilditch Stadium, Pretoria (RSA)",23 MAR 2024,1093
33,1324,23.42,0.5,Anita AFRIFA,,GHA,1f2,"Cessna Stadium, Wichita, KS (USA)",30 MAR 2024,1093
34,1324,23.42,1.4,Olayinka OLAJIDE,28 OCT 2002,NGR,1h1,"Lekan Salami Stadium, Ibadan (NGR)",06 APR 2024,1093
35,1324,23.42,1.1,Kennedi PORTER,,USA,2f1,"Myron Partridge Stadium & Sheila Tarr-Smith Field, Las Vegas, NV (USA)",06 APR 2024,1093
36,1324,23.42,-0.3,Georgia HULLS,27 AUG 1999,NZL,,"SA Athletic Stadium, Adelaide (AUS)",14 APR 2024,1094
37,1324,23.42,0.7,Success UMUKORO,09 JAN 2001,NGR,3f1,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",26 APR 2024,1093
38,1324,23.42,1.5,I'Asia WILSON,2003,USA,2f3,"University of North Florda Jax Track at Hodges Stadium, Jacksonville, FL (USA)",26 APR 2024,1093
39,1324,23.42,-2.0,Jada BAYLARK,17 OCT 1997,USA,4f1,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1105
40,1324,23.42,-0.2,Anny Caroline DE BASSI,16 JUN 1997,BRA,1,"Pista de Atletismo de Jaragua do Sul, Jaraguá (BRA)",27 APR 2024,1094
41,1324,23.42,0.7,Sophia BECKMON,17 AUG 2005,USA,3,"Demirjian Park, Champaign, IL (USA)",04 MAY 2024,1093
42,1324,23.42,-0.5,Ockera MYRIE,01 NOV 1999,JAM,2h3,"Geroge C. Griffin Track, Atlanta, GA (USA)",09 MAY 2024,1096
43,1324,23.42,1.6,Aimara NAZARENO,30 NOV 2001,ECU,1h2,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",11 MAY 2024,1093
44,1324,23.42,0.0,Esther NAVERO,30 JUL 2000,ESP,1,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 MAY 2024,1093
45,1324,23.42,0.4,Sarah ATCHO-JAQUIER,01 JUN 1995,SUI,2,"Stade Delort, Marseille (FRA)",22 MAY 2024,1093
46,1324,23.42,1.8,Kiah DUBARRY-GAY,15 NOV 2001,GBR,7pr5,"John McDonnell Field, Fayetteville, AR (USA)",23 MAY 2024,1093
47,1324,23.42,0.1,Skadi SCHIER,25 MAR 2000,GER,1f1,"Universitätsstadion Am Biopark, Regensburg (GER)",25 MAY 2024,1093
48,1324,23.42,-0.1,Fatouma CONDE,,USA,7sf1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1093
49,1324,23.42,2.0,Noemie DENON,25 AUG 2001,FRA,1f1,"Stade des Maradas, Cergy-Pontoise (FRA)",09 JUN 2024,1093
50,1324,23.42,-0.1,Esperança CLADERA,14 MAY 2002,ESP,5h3,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1093
51,1324,23.42,0.2,Alexa SULYÁN,17 APR 2005,HUN,8sf2,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1093
52,1324,23.42,0.0,Kristina Marie KNOTT,25 SEP 1995,PHI,3,"Swangard Stadium, Burnaby (CAN)",15 JUN 2024,1093
53,1324,23.42,0.3,Aliyah ABRAMS,03 APR 1997,GUY,1,"National Track and Field Centre, Leonora (GUY)",16 JUN 2024,1093
54,1324,23.42,1.3,Phil HEALY,19 NOV 1994,IRL,1,"Morton Stadium, Santry, Dublin (IRL)",29 JUN 2024,1093
55,1324,23.42,1.2,Samantha GONZALEZ,14 NOV 1996,COL,2h1,"Pedro Grajales, Cali (COL)",29 JUN 2024,1093
56,1324,23.42,-3.0,Jaël BESTUÉ,24 SEP 2000,ESP,1h3,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",29 JUN 2024,1111
57,1324,23.42,-0.4,Irene SIRAGUSA,23 JUN 1993,ITA,7f2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1095
58,1324,23.42,-0.4,Kayla LA GRANGE,27 JUL 2004,RSA,1f2,"Centro Sportivo G. Olmo-P. Ferro, Celle Ligure (ITA)",17 JUL 2024,1095
59,1324,23.42,1.4,Léonie POINTET,17 FEB 2001,SUI,6h1,"Stade de France, Paris (FRA)",04 AUG 2024,1093
60,1324,23.42,0.4,Jessica MILAT,01 JAN 2005,AUS,1sf1,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1093
61,1362,23.43,,Phil HEALY,19 NOV 1994,IRL,1f1,"National Indoor Arena, Abbotstown, Dublin (IRL) (i)",06 JAN 2024,1136
62,1362,23.43,,Ockera MYRIE,01 NOV 1999,JAM,1f1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",27 JAN 2024,1136
63,1362,23.43,,Cambrea STURGIS,27 MAR 1999,USA,2f6,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",03 FEB 2024,1136
64,1362,23.43,,Raykiyat OLUKOJU,29 JUL 2004,USA,2f3,"Convention Center, Albuquerque, NM (USA) (i)",09 FEB 2024,1136
65,1362,23.43,,Te'Anna HARLIN,2004,USA,1f3,"Sports Performance Center, Lubbock, TX (USA) (i)",10 FEB 2024,1136
66,1362,23.43,0.2,Shannon RAY,23 DEC 1995,USA,2f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",16 MAR 2024,1092
67,1362,23.43,2.0,Shannon RAY,23 DEC 1995,USA,2f4,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 MAR 2024,1092
68,1362,23.43,-1.8,Finette AGYAPONG,01 FEB 1997,GBR,4,"Ansin Sports Complex, Miramar, FL (USA)",06 APR 2024,1102
69,1362,23.43,1.8,Leah ANDERSON,01 DEC 1999,JAM,3f4,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1092
70,1362,23.43,1.5,Junelle BROMFIELD,08 FEB 1998,JAM,1f3,"National Training Center, Clermont, FL (USA)",20 APR 2024,1092
71,1362,23.43,0.6,Lauren GALE,01 JAN 2000,CAN,5f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",27 APR 2024,1092
72,1362,23.43,-0.1,Deajah STEVENS,19 MAY 1995,USA,1f3,"Griswold Stadium, Portland, OR (USA)",04 MAY 2024,1092
73,1362,23.43,0.3,Nikola BENDOVÁ,04 NOV 1999,CZE,2f1,"Stadion Juliska, Praha (CZE)",11 MAY 2024,1092
74,1362,23.43,0.8,Lisa Marie KWAYIE,27 OCT 1996,GER,2f1,"Enwag-Stadion, Wetzlar (GER)",18 MAY 2024,1092
75,1362,23.43,1.5,Artemis Melina ANASTASIOU,13 AUG 2000,GRE,4f2,"Elena Venizelou National Stadium, Chania (GRE)",19 MAY 2024,1092
76,1362,23.43,1.2,Phil HEALY,19 NOV 1994,IRL,3,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1092
77,1362,23.43,0.1,Davenae FAGAN,30 JUL 2005,USA,5h3,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",23 MAY 2024,1092
78,1362,23.43,1.3,Sophia FIGHERA,10 APR 1998,AUS,2,"Pista Atletica, Sestriere (ITA)",22 JUN 2024,1092
79,1362,23.43,0.0,Martyna KOTWIŁA,13 JAN 1999,POL,6h3,"Stade de France, Paris (FRA)",04 AUG 2024,1092
80,1362,23.43,-0.6,Elise COOPER,07 FEB 2007,USA,3sf2,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1095
81,1382,23.44,,Joanne REID,25 DEC 2001,JAM,2f13,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",12 JAN 2024,1135
82,1382,23.44,,Martyna KOTWIŁA,13 JAN 1999,POL,1,"Arena, Toruń (POL) (i)",20 JAN 2024,1135
83,1382,23.44,,Nickisha PRYCE,07 MAR 2001,JAM,13,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1135
84,1382,23.44,,Makenzy PIERRE-WEBSTER,05 APR 2001,CAN,2f1,"Ahearn Field House, Manhattan, KS (USA) (i)",03 FEB 2024,1135
85,1382,23.44,,Lucia CARRILLO,04 JAN 2002,ESP,1f1,"Centro de Tecnificación de Atletismo, Antequera (ESP) (i)",03 FEB 2024,1135
86,1382,23.44,,Kiara BROWN,,USA,1f6,"Colorado-Indoor Practice Facility, Boulder, CO (USA) (i)",03 FEB 2024,1061
87,1382,23.44,,Cydney WRIGHT,2003,USA,3f3,"Convention Center, Albuquerque, NM (USA) (i)",09 FEB 2024,1135
88,1382,23.44,,Kennedi PORTER,,USA,1f5,"Sports Performance Center, Lubbock, TX (USA) (i)",10 FEB 2024,1135
89,1382,23.44,,Makenzy PIERRE-WEBSTER,05 APR 2001,CAN,1f4,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1135
90,1382,23.44,,Tiriah KELLEY,16 JUN 2004,USA,2f6,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1135
91,1382,23.44,,Martyna KOTWIŁA,13 JAN 1999,POL,1,"Arena, Toruń (POL) (i)",18 FEB 2024,1135
92,1382,23.44,,Shaquena FOOTE,23 JUL 2001,JAM,3,"Convention Center, Albuquerque, NM (USA) (i)",24 FEB 2024,1135
93,1382,23.44,,Adijatu Rejoice SULE,07 OCT 2004,NGR,1f1,"Liberty Indoor Complex, Lynchburg, VA (USA) (i)",24 FEB 2024,1135
94,1382,23.44,1.1,Kailei COLLINS,11 JUL 2001,USA,1f2,"University of South Florida Track & Field Stadium, Tampa, FL (USA)",15 MAR 2024,1091
95,1382,23.44,-0.1,Karimah DAVIS,23 NOV 1998,USA,4f1,"Percy Beard Track, Gainesville, FL (USA)",29 MAR 2024,1091
96,1382,23.44,1.3,Nicole CAICEDO,02 SEP 2000,ECU,1,"E.Nacional, Santiago de Chile (CHI)",31 MAR 2024,1091
97,1382,23.44,0.6,Cecilia TAMAYO-GARZA,04 MAR 1997,MEX,3f4,"Carl Lewis TF and Soccer Complex, Houston, TX (USA)",06 APR 2024,1091
98,1382,23.44,0.8,Davenae FAGAN,30 JUL 2005,USA,1f3,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",06 APR 2024,1091
99,1382,23.44,1.8,Shannon RAY,23 DEC 1995,USA,6f2,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1091
0,1382,23.44,0.9,Cynthia LEDUC,16 FEB 1997,FRA,2,"Stade Edmard Lama, Remire-Montjoly (FRA)",13 APR 2024,1091
1,1382,23.44,1.5,Amaka Joy NWOKIKE,11 NOV 2003,NGR,3f1,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",19 APR 2024,1091
2,1382,23.44,1.7,Sade MCCREATH,25 JUN 1996,CAN,1f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",20 APR 2024,1091
3,1382,23.44,1.5,Alivia WILLIAMS,,USA,2f3,"National Training Center, Clermont, FL (USA)",20 APR 2024,1091
4,1382,23.44,0.6,Jada MOORE,02 APR 2001,USA,1h1,"Veterans Memorial Stadium, Clovis, CA (USA)",09 MAY 2024,1091
5,1382,23.44,2.0,Maya TUCKER,2003,USA,1h5,"Elon University’s Irwin Belk Track, Elon, NC (USA)",10 MAY 2024,1091
6,1382,23.44,1.5,Victory GODAH,09 DEC 2002,NGR,2h3,"University of Michigan Outdoor Track Stadium, Ann Arbor, MI (USA)",10 MAY 2024,1091
7,1382,23.44,0.7,Taejha BADAL,16 JUL 2003,TTO,1h3,"UL Monroe Brown Stadium, Monroe, LA (USA)",10 MAY 2024,1091
8,1382,23.44,-1.5,Phil HEALY,19 NOV 1994,IRL,1f1,"Mary Peters Track, Belfast (GBR)",11 MAY 2024,1100
9,1382,23.44,1.0,Brianna CLAYTON,,USA,2,"Elon University’s Irwin Belk Track, Elon, NC (USA)",11 MAY 2024,1091
10,1382,23.44,-1.0,Success EDUAN,27 SEP 2004,GBR,1f1,"Tsirio Stadium, Limassol (CYP)",17 MAY 2024,1097
11,1382,23.44,0.1,Finette AGYAPONG,01 FEB 1997,GBR,6f2,"Tsirio Stadium, Limassol (CYP)",17 MAY 2024,1091
12,1382,23.44,0.5,Paula SEVILLA,28 JUN 1997,ESP,4,"Polideportivo Municipal, Andújar (ESP)",17 MAY 2024,1091
13,1382,23.44,1.2,Martyna KOTWIŁA,13 JAN 1999,POL,4,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1091
14,1382,23.44,0.3,Patience Okon GEORGE,25 NOV 1991,NGR,2f1,"Yabatech Sport Complex, Lagos (NGR)",01 JUN 2024,1091
15,1382,23.44,-0.1,Aino PULKKINEN,02 FEB 1998,FIN,4h1,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1091
16,1382,23.44,0.5,Martyna KOTWIŁA,13 JAN 1999,POL,8sf1,"Stadio Olimpico, Roma (ITA)",10 JUN 2024,1091
17,1382,23.44,0.3,Kayla LA GRANGE,27 JUL 2004,RSA,4f5,"Pilditch Stadium, Pretoria (RSA)",15 JUN 2024,1091
18,1382,23.44,-1.3,Chane VERMEULEN,19 MAY 2006,RSA,2f1,"Michael-Hoffmann-Stadion, Mannheim (GER)",23 JUN 2024,1098
19,1382,23.44,0.0,Shirley NEKHUBUI,31 JUL 2000,RSA,5,"Stade Omnisport de JAPOMA, Douala (CMR)",26 JUN 2024,1091
20,1382,23.44,-0.2,Krystsina TSIMANOUSKAYA,19 NOV 1996,POL,1h3,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",28 JUN 2024,1092
21,1382,23.44,-2.0,Esperança CLADERA,14 MAY 2002,ESP,2sf1,"Estadi Olímpic Camilo Cano, La Nucia (ESP)",30 JUN 2024,1103
22,1382,23.44,0.7,Gloria HOOPER,03 MAR 1992,ITA,6,"Campo Montagna, La Spezia (ITA)",30 JUN 2024,1091
23,1382,23.44,1.7,Giorgia BELLINAZZI,20 JUL 2000,ITA,2f1,"Stadio Enzo Blasone, Foligno (ITA)",12 JUL 2024,1091
24,1382,23.44,0.6,Ana Carolina AZEVEDO,19 MAY 1998,BRA,61,"Stade de France, Paris (FRA)",05 AUG 2024,1091
25,1382,23.44,-0.5,Katarina JOHNSON-THOMPSON,09 JAN 1993,GBR,1ce3,"Stade de France, Paris (FRA)",08 AUG 2024,1094
26,1382,23.44,-0.2,Maja MIHALINEC ZIDAR,17 DEC 1989,SLO,1f5,"Pramtalstadion, Andorf (AUT)",17 AUG 2024,1092
27,1382,23.44,0.9,Amy HUNT,15 MAY 2002,GBR,1f2,"Campo Comunale, Modena (ITA)",22 SEP 2024,1091
28,1429,23.45,,Adriana TATUM,02 NOV 2002,USA,2f6,"R.A. ""Murray"" Fasken Indoor Track Stadium, College Station, TX (USA) (i)",20 JAN 2024,1134
29,1429,23.45,,Ama PIPI,26 NOV 1995,GBR,1sf2,"Arena Birmingham, Birmingham (GBR) (i)",18 FEB 2024,1134
30,1429,23.45,,Aji MBYE,,USA,1h1,"Convention Center, Albuquerque, NM (USA) (i)",23 FEB 2024,1134
31,1429,23.45,,Leah PHILLIPS,14 AUG 2002,USA,2h2,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",23 FEB 2024,1134
32,1429,23.45,0.9,Ashley WILLIAMS,25 OCT 1996,JAM,1f2,"National Stadium, Kingston (JAM)",16 MAR 2024,1090
33,1429,23.45,1.1,I'Asia WILSON,2003,USA,5f1,"UCF Soccer and Track Complex, Orlando, FL (USA)",22 MAR 2024,1090
34,1429,23.45,-2.6,Janet MENSAH,25 JUN 1998,GHA,4,"University of Ghana Sports Stadium, Accra (GHA)",22 MAR 2024,1105
35,1429,23.45,1.4,Aiyanna STIVERNE,20 FEB 1995,CAN,4f1,"UMiami Cobb Stadium, Coral Gables, FL (USA)",06 APR 2024,1090
36,1429,23.45,-1.6,Denisha CARTWRIGHT,28 DEC 1999,BAH,1f1,"Jack Rose Track, Long Beach, CA (USA)",11 APR 2024,1099
37,1429,23.45,-0.8,Madeline WILSON,,USA,5f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",20 APR 2024,1094
38,1429,23.45,-1.0,Taejha BADAL,16 JUL 2003,TTO,2,"UL Monroe Brown Stadium, Monroe, LA (USA)",11 MAY 2024,1096
39,1429,23.45,0.2,Lina Esther LICONA TORRES,01 OCT 1998,COL,5,"Pista de Atletismo da Universidade Federal do Mato Grosso, Cuiaba (BRA)",12 MAY 2024,1090
40,1429,23.45,0.0,Martyna KOTWIŁA,13 JAN 1999,POL,5,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1090
41,1429,23.45,1.2,Marije VAN HUNENSTIJN,02 MAR 1995,NED,1f1,"Sepp-Herberger-Stadion, Weinheim (GER)",18 MAY 2024,1090
42,1429,23.45,1.1,Camille RUTHERFORD,31 AUG 2002,BAH,5,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1090
43,1429,23.45,1.3,Davenae FAGAN,30 JUL 2005,USA,3,"Hayward Field, Eugene, OR (USA)",13 JUN 2024,1090
44,1429,23.45,1.1,Shirley NEKHUBUI,31 JUL 2000,RSA,2h5,"Stade Omnisport de JAPOMA, Douala (CMR)",25 JUN 2024,1090
45,1429,23.45,1.8,Iris CALIGIURI,01 JUL 2003,SUI,3h1,"Stadion Deutweg, Winterthur (SUI)",29 JUN 2024,1090
46,1429,23.45,0.9,Irene SIRAGUSA,23 JUN 1993,ITA,1h1,"Campo Montagna, La Spezia (ITA)",30 JUN 2024,1090
47,1429,23.45,0.7,Julia NIEDERBERGER,17 JAN 2000,SUI,1f3,"Stade de La Charrière, La Chaux-de-Fonds (SUI)",14 JUL 2024,1090
48,1429,23.45,0.6,Veronica Shanti PEREIRA,20 SEP 1996,SGP,71,"Stade de France, Paris (FRA)",05 AUG 2024,1090
49,1429,23.45,-0.9,Mia GROSS,18 APR 2001,AUS,5f1,"Wieslaw Maniak Municipal Athletic Stadium, Szczecin (POL)",28 AUG 2024,1095
50,1451,23.46,,Danielle WILLIAMS,14 SEP 1992,JAM,2f1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",27 JAN 2024,1133
51,1451,23.46,,McKenna WATSON,,USA,1f9,"Convention Center, Albuquerque, NM (USA) (i)",02 FEB 2024,1133
52,1451,23.46,,Nora LINDAHL,10 SEP 2004,SWE,2f1,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1133
53,1451,23.46,,Esperança CLADERA,14 MAY 2002,ESP,2f1,"Centro de Tecnificación de Atletismo, Antequera (ESP) (i)",03 FEB 2024,1133
54,1451,23.46,-2.0,Rebekka HAASE,02 JAN 1993,GER,1f2,"Germiston Stadium, Johannesburg (RSA)",03 FEB 2024,1101
55,1451,23.46,,Antoinette VAN DER MERWE,27 JAN 2001,RSA,2f5,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1133
56,1451,23.46,,Autumn WILSON,16 DEC 2003,USA,1f7,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",10 FEB 2024,1133
57,1451,23.46,,Aniyah BIGAM,2004,USA,3f14,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",10 FEB 2024,1133
58,1451,23.46,,Marie-Éloise LECLAIR,10 SEP 2002,CAN,2f2,"Robert W. Plaster Center, Pittsburg, KS (USA) (i)",09 MAR 2024,0
59,1451,23.46,1.9,Tiriah KELLEY,16 JUN 2004,USA,3f2,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 MAR 2024,1089
60,1451,23.46,0.9,Hiba SAEED,18 MAY 1991,SUD,5f7,"John McDonnell Field, Fayetteville, AR (USA)",19 APR 2024,1089
61,1451,23.46,1.2,Sanaria BUTLER,27 APR 2004,USA,1f2,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",26 APR 2024,1089
62,1451,23.46,0.8,Maja MIHALINEC ZIDAR,17 DEC 1989,SLO,2f1,"Dubai Police Club Stadium, Dubai (UAE)",03 MAY 2024,1089
63,1451,23.46,2.0,Jhana DOWNIE,12 SEP 2002,USA,1h1,"Kidd Field at the University of Texas, El Paso, TX (USA)",11 MAY 2024,1089
64,1451,23.46,1.5,Kaniya JOHNSON,2003,USA,7,"Geroge C. Griffin Track, Atlanta, GA (USA)",11 MAY 2024,1089
65,1451,23.46,-0.2,Michaela MOUTON,16 MAR 2005,USA,8,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",11 MAY 2024,1090
66,1451,23.46,-0.7,Kayla LA GRANGE,27 JUL 2004,RSA,1f1,"Pilditch Stadium, Pretoria (RSA)",18 MAY 2024,1093
67,1451,23.46,0.0,Marlena GRANASZEWSKA,08 JUN 1998,POL,6,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1089
68,1451,23.46,1.2,Alexa SULYÁN,17 APR 2005,HUN,5,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1089
69,1451,23.46,0.7,Gunta VAIČULE,09 MAR 1995,LAT,4f2,"Boudewijnstadion, Bruxelles (BEL)",26 MAY 2024,1089
70,1451,23.46,0.8,Shannon RAY,23 DEC 1995,USA,5,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1089
71,1451,23.46,-1.3,Lurdes Gloria MANUEL,12 JUL 2005,CZE,1f1,"Stadion Mládeže, Zlín (CZE)",26 MAY 2024,1096
72,1451,23.46,1.1,Samantha GONZALEZ,14 NOV 1996,USA,6,"Edwin Moses Track, Atlanta, GA (USA)",31 MAY 2024,1089
73,1451,23.46,-2.4,Torrie LEWIS,08 JAN 2005,AUS,1sf1,"HFC Bank Stadium, Suva (FIJ)",07 JUN 2024,1103
74,1451,23.46,-0.6,Mary BOAKYE,13 AUG 2000,GHA,3h7,"Stade Omnisport de JAPOMA, Douala (CMR)",25 JUN 2024,1092
75,1451,23.46,-1.7,Lieke KLAVER,20 AUG 1998,NED,1sf2,"FBK Stadium, Hengelo (NED)",29 JUN 2024,1099
76,1451,23.46,1.9,Joy EZE,31 MAY 2004,GBR,1f1,"Ashton Playing Fields Woodford Green, London (GBR)",07 JUL 2024,1089
77,1451,23.46,-0.4,Mia GROSS,18 APR 2001,AUS,8f2,"Stadion Allmend, Luzern (SUI)",16 JUL 2024,1091
78,1451,23.46,0.3,Aino PULKKINEN,02 FEB 1998,FIN,1h1,"Kimpisen yleisurheilukenttä, Lappeenranta (FIN)",17 JUL 2024,1089
79,1480,23.47,,Benedetta KOUAKOU,15 SEP 2004,FRA,1f17,"Arena Stade Couvert, Liévin (FRA) (i)",07 JAN 2024,1132
80,1480,23.47,,Kaila JACKSON,30 JUN 2004,USA,14,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",26 JAN 2024,1132
81,1480,23.47,,Olivia FOTOPOULOU,20 DEC 1996,CYP,h1,"Peace and Friendship Stadium, Piraeus (GRE) (i)",18 FEB 2024,1132
82,1480,23.47,,Melicia MOUZZON,30 JAN 2001,USA,1h8,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",23 FEB 2024,1132
83,1480,23.47,,Serena CLARK,05 DEC 2001,USA,2h8,"Sports Performance Center, Lubbock, TX (USA) (i)",23 FEB 2024,1132
84,1480,23.47,0.1,Olayinka OLAJIDE,28 OCT 2002,NGR,1f1,"Lekan Salami Stadium, Ibadan (NGR)",08 APR 2024,1088
85,1480,23.47,1.8,Nia WEDDERBURN-GOODISON,09 JAN 2005,GBR,4f4,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1088
86,1480,23.47,-1.6,Jodie WILLIAMS,28 SEP 1993,GBR,2f1,"Geroge C. Griffin Track, Atlanta, GA (USA)",20 APR 2024,1097
